x,y
2.288088512977496,0.6743835193472536
7.88388102696723,8.684186605659587
3.0071474277474817,6.088901936579463
7.322180307127684,2.7466747260857227
6.836537796406448,2.910545123830061
3.651277226548265,4.038624565403141
3.4596223204286436,9.158034560009497
5.65038151228457,2.6055965977108575
2.7475427174880753,9.542806022518569
9.129986929164813,7.607229198956958
8.196168040615964,4.871182609886945
5.8612920479621256,9.371966734060189
3.2753072012876014,5.580197133814796
8.317844692729977,1.5550310777681375
0.36107432258334904,3.496500538573671
9.077893354005981,8.118031444830207
0.5538096296868744,3.8092313912511866
5.684867456832966,5.205243829096901
4.397189844083385,7.939251035283132
7.568930453151629,8.915372462841145
3.1995581259374783,7.469395644768763
4.8991569391562315,5.124758383083012
5.495271409583497,3.3223608784285528
2.7126529224288265,2.9964400540697342
7.552548850065995,0.5677153136820845
1.3915429746119934,8.72620656579721
3.429744239638036,2.825645065912447
3.2415090677056533,7.545437761078945
8.986118790049103,4.3122541410802135
1.7701931484734268,1.3929415108545407
5.851043000628181,0.665052814733097
2.423134955042474,9.792069109103586
4.675791730151637,6.755773402630718
2.8992146015578224,2.8209824551200278
2.2149136539477587,6.981136802366913
9.728851102990827,3.9561777403336373
1.522744407040143,8.288608366387711
6.2642486426160415,1.155540154316066
7.823219999330163,0.72241206100914
3.2214498113789745,0.7526450041463606
0.21050846406536428,3.9681963253429107
5.150758489375743,9.837441616452285
7.839063658887246,8.226291857131768
9.747534276444194,8.261008475199471
3.6982539691058944,8.846457658928335
7.460374756298014,7.054422303001539
2.9327842897919645,3.7874110154569074
9.012099684739388,1.8889070905884398
8.799664925637705,7.055571837185187
6.442457390232362,7.7356652014107175
0.6339625932866444,6.1714315424324155
5.235029347468247,9.043364181497527
5.3564484482031975,8.391104020914987
6.611799620837026,7.147145649767236
4.446159642124127,3.5116084843137383
3.883920572606611,4.671854616670522
4.129797187698867,2.566760959491071
7.990405937626237,8.577698182343237
4.895690087325628,9.678858048161807
8.801025303564472,8.738097344673989
5.062825722346317,8.96186636861261
1.4790802354827481,5.547166605391126
3.9196406252929563,2.2971199986919433
6.778446502752851,3.959337717135308
7.004756578632843,7.585853238223741
7.2882201496962296,0.7603382119738078
8.707915856855564,4.541224922863632
6.971217342221298,1.7222181620938448
6.88625751502046,7.793013913779175
0.4344858821585129,1.4359936344445412
9.022062696014219,0.7308039349008022
3.5113560337810465,4.671893993117849
8.128096568801475,7.556173077962521
6.216707888010098,3.3928367188957
0.598180787159267,0.2683399767769823
5.58714279390167,2.8914379338979677
2.505678052188347,6.3798478373907574
5.994165757928571,6.074339037546369
5.816093494052557,2.030434405424295
9.239214574174477,3.526546259448886
8.704685528880242,2.8336209894040723
4.2281819870645005,7.427819948158181
5.830034531870998,5.282803329299536
9.917991920864882,0.12678422040298232
3.6207185329671,2.8777194518490887
7.749187031897755,3.3772532326730453
4.918598590298512,8.822466477610751
1.6344480997996391,4.199354640557508
5.391609397404511,8.472193743981247
1.8636585946309348,2.4334755363772773
8.183249041133719,6.111721881021599
8.257915614377898,2.1064329913926705
2.099967881915915,8.121370676307134
2.660321899975732,9.75398015975125
8.210408526913351,6.285269889312993
7.306906294845312,9.532920722908232
0.8652983736232933,2.402689860677106
2.550133140902593,4.097065743005062
4.181902492617335,7.230091633595689
1.6090349526071068,2.663192782686102
5.595636613700224,3.2385456077234345
2.9961326159664914,7.033128822753301
0.17250356883898088,9.669192511960395
3.8100608217755214,4.680874717866388
4.091470108580336,6.340706042726798
5.774088461353753,1.117324883236781
1.056941812062403,5.296603877031355
0.02799118855891458,0.6762825393822158
1.0483054383204093,1.4164517351398331
2.324219975235531,8.346434945489072
6.321929584460211,0.8724295918268288
6.6566123010518226,1.9781290795629236
0.5969270294458384,0.3679854314107145
3.417454396291053,1.311375729391434
6.166602603772323,7.221004919966535
6.0391568109259985,4.22783046816397
2.2184236321108077,7.5578821760289525
4.810986132612602,6.094631440327495
3.59270729223534,0.7241382633601068
7.30334261795901,2.6535361095020606
3.4775685442968927,4.407984035092371
6.9357211493868975,0.009471496620464537
8.050530879780494,2.257346516264737
7.063657741121478,8.472051612497467
9.536705077340686,2.5988960669608954
7.3772317341137015,4.627215904415508
3.604729902000435,8.116682732320609
7.966111709935145,7.306937813578597
9.212734426371187,3.5130587620749134
0.7066505487582531,3.5533336036897367
5.482599018906223,4.545406744847132
5.422407511094377,3.556153985372746
2.582609457992274,3.2756635637118503
3.374500018739824,5.297332236295612
7.747022109095435,4.15216605460643
4.113428747410984,0.30099287668954866
2.0190650267359187,0.808670114695953
5.584216212386563,3.4974847954611388
8.196970838582054,9.569648969433608
1.9590894406503023,2.1053722138869335
6.656019666652451,6.137492635140757
8.720738593150042,5.9135534031047605
2.1220690470034387,3.750067073886628
7.262348581665496,3.5399661536524727
6.912856960093667,6.434392379488539
4.342820973940981,0.8562251847057434
3.8694011483889734,2.157606265586618
0.5711588795729328,7.729456334434298
1.793608422177212,7.3050834310496535
4.445930804826558,9.19032364309609
3.9369753046559133,3.2041110224929517
9.490030888044704,2.6971185321204727
4.5989353809037405,6.466847694616776
7.846272321717835,8.366083676902353
5.626622791270823,6.934217028482722
4.822306998421356,0.09505369712541345
4.1719846710068715,2.5556690436282157
6.021706345640595,0.37862463606860186
7.082019818942936,3.8900366377744366
9.302501531058722,6.464331728082849
6.20713251091603,7.2030998516733185
4.01096309011974,1.3030831307616586
5.868429889704317,1.569171665773157
9.554791952637352,5.787507158832183
2.4008238945477247,7.562548912848084
0.49879077957890483,2.483125225333047
3.663444942154024,3.7218464799269215
4.888041827976373,3.7236940869624426
7.481491912676448,9.283747376899946
