x,y
-0.709676434916835,9.014500636680454
-1.5967732091103848,8.891951617072609
-2.241934499432965,8.646853577856925
-3.048386112336191,8.217932009229473
-3.693547402658771,7.850284950405944
-4.258063531691029,7.053716322954964
-4.661289338142643,5.70567710726869
-4.862902241368449,3.867441813151041
-4.580644176852319,2.764500636680454
-3.774192563949093,1.477735930798099
-2.806450628465223,0.6811673033471184
-0.9516119187878029,-0.2379503437117041
-0.02419256394909297,-1.3408915201822929
-0.02419256394909297,-1.647264069201901
0.13709775863155116,-3.5467738731234686
-0.14516030588457696,-4.956087598613665
-1.0322570800781268,-6.855597402535235
-2.040321596207159,-7.897264069201901
-3.209676434916835,-8.938930735868567
-0.42741837040070685,-8.142362108417586
0.8629042102444551,-6.978146422143077
1.0241945328250992,-5.87520524567249
1.2661300166960672,-3.1791268142999396
1.0645171134702611,-1.3408915201822929
0.540323565083165,-0.1766758339077832
-0.6290312736265129,1.0488143621706474
-1.9999990155619969,1.9679320092294734
-3.249999015561997,2.8257751464843732
-4.056450628465223,5.39930455824908
-3.330644176852319,6.869892793543199
-2.443547402658771,7.66646142099418
-1.0322570800781268,8.15665749942555
