x,y
7.0725803990517875,7.398897806803385
-0.2661292783675666,8.869486042097504
-7.927419600948212,5.8057605519014235
-5.66935508481918,4.3351723166073075
-8.16935508481918,2.9258585911171107
-6.31451637514176,2.1905644734700527
-8.20967766546434,0.22978015974456234
-6.596774439657889,-1.1182590559417136
-8.20967766546434,-2.5888472912358313
-6.798387342883696,-4.181984546137793
-8.008064762238533,-6.81678846770642
-6.395161536432083,-7.919729644177008
-4.5000002461095026,-8.900121801039752
0.49999975389049744,-9.022670820647598
2.9193545926001754,-8.655023761824067
3.9677416893743676,-7.306984546137793
4.774193302277595,-5.530023761824067
5.016128786148563,-4.181984546137793
4.9758062055034,-2.5888472912358313
4.411290076471143,-2.037376703000538
3.5645158829227555,-1.302082585353478
3.0403223345356594,-0.19914140888288934
2.9596771732453355,0.9037997675876976
3.4032255603421113,1.6390938852347556
4.532257818406627,2.374388002881817
5.499999753890499,2.742035061705346
6.185483624858239,3.4160546695484815
6.266128786148563,4.457721336215149
5.903225560342111,5.499388002881817
6.4677416893743676,6.112133100921033
