x1,y1,x2,y2
-9.29838611233619,5.0357433393889774,-7.524192563949094,8.896037457036035
-9.177418370400707,2.0332923589968193,-6.435482886529739,8.773488437428194
-8.572579660723287,0.2563315746830934,-5.508063531691029,7.91564530017329
-8.532257080078125,-2.868668425316905,-4.338708692981351,7.486723731545842
-8.854837725239417,-5.442197837081611,-3.612902241368449,6.383782555075252
-8.814515144594255,-8.015727248846318,-2.846773209110385,6.322508045271329
-8.612902241368449,8.712213927624271,-2.806450628465223,4.177900202134074
-9.258063531691029,7.302900202134074,-3.975805467174901,2.0332923589968193
-9.379031273626513,6.445057064879174,-4.540321596207159,-1.2142566606110226
-9.540321596207157,3.503880594290939,-5.185482886529739,-3.2363154841404356
-8.854837725239417,-1.2142566606110226,-5.709676434916836,-4.216707641003181
-8.572579660723287,-3.84906058217965,-7.120966757497481,-4.890727248846318
-2.685482886529739,2.4009394178203483,4.330646145728327,-4.58435469982671
-2.524192563949093,-4.216707641003181,4.290323565083163,0.9303511825262323
-2.766128047820061,-1.4593546998267097,-1.516128047820061,-1.4593546998267097
1.5887106618573572,-2.9912174449247484,2.516130016696067,0.0725080452713307
2.153226790889615,-3.481413523356121,3.362904210244455,0.623978633506626
4.129033242502519,7.180351182526232,5.983871952179939,5.0970178491929
4.612904210244455,4.545547260957607,6.145162274760583,6.506331574683097
5.338710661857359,7.4254492217419195,6.508065500567035,5.0970178491929
5.459678403792843,-1.8270017586502387,8.282259048954131,5.0970178491929
5.500000984438003,-3.9103350919835727,8.645162274760583,3.748978633506626
5.741936468308971,1.9107433393889774,6.870968726373487,-3.2975899939443565
6.750000984438003,3.13623353546741,5.943549371534775,-3.787786072375729
6.064517113470259,-6.728962542963965,8.282259048954131,-2.2559233272776904
6.225807436050907,-8.077001758650239,8.483871952179939,-2.807393915512984
6.750000984438003,-9.179942935120827,9.048388081212195,-3.3588645037482774
5.298388081212195,-6.238766464532592,8.080646145728327,-8.077001758650239
7.677420339276711,-8.689746856689455,6.306452597341227,-4.829452739042395
6.629033242502519,-3.6652370527678855,8.201613887663811,-6.361315484140436
7.637097758631551,-2.868668425316905,8.000000984438003,0.5014296138987806
7.516130016696067,-1.2142566606110226,8.443549371534775,0.3788805942909388
7.354839694115423,-2.072099797865924,9.008065500567035,-0.8466096017874936
9.16935582314768,-2.133374307669847,8.201613887663811,0.623978633506626
8.362904210244455,-0.6627860723757291,8.927420339276711,1.1141747119379968
4.330646145728327,5.771037457036035,6.185484855405743,6.812704123702703
7.032259048954131,6.322508045271329,7.637097758631551,8.834762947232116
6.830646145728327,6.996527653114468,8.56451711347026,6.6901551040948615
8.403226790889615,6.016135496251723,6.951613887663811,8.58966490801643
6.911291307018647,2.462213927624271,8.322581629599291,2.094566868800742
7.193549371534775,3.6877041237027033,8.443549371534775,2.9524100060556453
7.516130016696067,4.422998241349761,8.806452597341227,3.13623353546741
7.032259048954131,0.9303511825262323,7.274194532825099,-0.6015115625718064
5.379033242502519,-6.912786072375729,5.943549371534775,-5.6872958762972985
7.798388081212195,-8.199550778258082,9.008065500567035,-5.6872958762972985
7.193549371534775,-3.481413523356121,8.967742919921875,-6.667688033160044
4.612904210244455,2.9524100060556453,6.185484855405743,3.871527653114468
4.370968726373487,3.503880594290939,6.145162274760583,4.177900202134074
4.008065500567035,8.896037457036035,9.330646145728327,9.202410006055645
4.814517113470259,-9.363766464532592,9.733871952179939,-9.30249195472867
