x,y
-0.46774095104586877,9.075775146484373
-2.725805467174901,8.769402597464767
-4.459676434916835,6.440971224915748
-5.548386112336191,3.3772457347196667
-5.790321596207158,0.2522457347196667
-4.620966757497481,-3.4242248535156268
-3.169353854271675,-5.2624601476332735
-0.14516030588457696,-6.549224853515627
3.403226790889615,-6.549224853515627
5.459678403792843,-4.649715049594057
6.346775177986391,-1.2183425005744493
6.588710661857359,2.213030048445157
4.975807436050907,5.766951617072609
2.637097758631551,7.972833970013786
