x,y
0.13709775863155116,5.924223731545839
-0.18548288652973888,4.085988437428194
-1.395160305884577,3.1055962805654485
-2.322579660723287,4.882557064879174
-3.008063531691029,7.210988437428194
-5.225805467174901,7.394811966839958
-6.677418370400707,4.3923609864478
-5.306450628465223,0.8997139276242709
-4.056450628465223,-0.4483252880620032
-3.290321596207159,1.2060864766438808
-0.7903215962071588,0.8997139276242709
-2.403224822013609,-1.3674429351208275
-3.451611918787803,-2.531658621395337
-3.774192563949093,-5.350286072375729
-2.040321596207159,-6.698325288062003
0.056452597341229094,-6.453227248846318
1.306452597341229,-4.9826390135522
0.17742033927671308,-3.5120507782580823
-0.6290312736265129,-2.899305680218866
0.4596784037928412,-0.9997958762972967
2.959678403792843,-0.6321488174737677
6.306452597341227,-0.6321488174737677
6.427420339276711,0.7158903982125064
5.096775177986391,3.289419809977213
3.4435493715347754,2.309027653114468
2.879033242502519,1.5737335354674098
1.7500009844380031,2.186478633506626
1.7096784037928412,3.7183413786046646
2.0322590489541312,6.169321770761526
1.669355823147681,7.885008045271329
0.4596784037928412,8.742851182526232
