x1,y1,x2,y2
-8.793010711669922,-6.603349610870961,-0.043010711669921875,-1.8239378461650784
-5.163978453605406,-0.3533496108709606,0.60215057865266,0.4432190165800183
-4.397849421347342,3.13929744795257,3.42473122381395,2.4652778401094313
-1.8575268407021799,-5.071486865772922,2.49731186897524,-3.4170751010670397
2.739247352846208,-6.051879022635667,5.96505380445911,-3.233251571655275
2.255376385104272,-0.7822711794984123,7.73924735284621,-1.3950162775376285
1.166666707684918,5.038807251874138,5.642473159297822,3.99714058520747
-2.946236518121534,4.671160193050609,0.15860219155588418,3.7520425459917828
-5.123655872960244,-6.787173140282727,-0.7284945826376639,6.877042545991783
-0.0026881310247599544,-7.33864372851802,2.77956993349137,6.019199408736883
4.432795739942982,-6.480800591263119,7.336021546394594,2.158905291089825
-5.00268813102476,2.3427288205015895,1.731182836717176,-1.885212355969001
-3.268817163282826,-4.703839806949393,1.2069892883300781,3.506944506776099
-5.930107485863471,-6.174428042243511,-2.301075227798954,5.038807251874138
-6.252688131024761,-1.6401143167533139,3.42473122381395,-0.16952608145919612
2.416666707684918,-4.765114316753314,5.239247352846206,-5.010212355969001
-1.5349461955408898,-4.336192748125864,1.24731186897524,-6.54207510106704
-0.8494623245731479,-6.664624120674883,1.368279610910724,-5.439133924596451
-8.793010711669922,-5.316584904988609,-3.551075227798954,-6.113153532439588
2.21505380445911,1.4848856832466861,4.513440901233306,5.222630781285902
-0.7284945826376639,1.4848856832466861,2.295698965749434,0.6883170557957055
-4.07526877618605,2.4652778401094313,-1.938172001992502,1.5461601930506088
4.956989288330078,-2.1915849049886074,6.932795739942982,-2.7430554932239026
5.198924772201046,-1.4562907873415494,7.17473122381395,0.4432190165800183
5.763440901233306,-0.10825157165527521,7.013440901233306,-1.8239378461650784
2.81989251413653,-1.8239378461650784,5.31989251413653,0.5657680361878636
-1.051075227798954,-2.926879022635667,-5.60752684070218,-2.314133924596451
-5.647849421347341,-3.4170751010670397,-4.196236518121534,-5.37785941479253
-3.147849421347342,3.874591565599628,-1.4139784536054059,3.384395487168254
-8.551075227798954,-1.6401143167533139,-5.809139743927987,5.406454310697667
-3.833333292315084,7.060866075403551,0.481182836717176,8.837826859717273
4.11021509478169,7.918709212658451,7.416666707684918,6.141748428344725
