x1,y1,x2,y2
-9.379031273626513,-7.830880856981466,-2.201611918787803,-8.198527915804995
-7.806450628465223,-5.441174974628526,4.572581629599295,-6.850488700118721
-6.637095789755545,-4.031861249138329,8.362904210244455,-5.5024494844324465
-5.306450628465223,-2.561273013844211,9.008065500567035,-3.541665170706956
-7.967740951045868,-9.301469092275584,4.612904210244455,0.1960799273322582
-3.370966757497481,-9.117645562863819,-1.1532248220136108,-1.1519592883540142
-1.6774183704007068,-7.401959288354016,0.41935582314768105,0.6250014959597099
-0.02419256394909297,-7.769606347177545,2.677420339276713,0.9313740449793197
-5.225805467174901,-9.48529262168735,-3.330644176852319,0.4411779665479454
2.758065500567035,-8.075978896197153,3.887097758631551,2.2181387508616712
-5.024192563949093,-0.8455867393344061,3.725807436050907,-2.92892007266774
