x,y
65.31900010158841,-95.04311952884757
91.15584210829468,23.524544015059035
62.996924612514704,60.28064837903207
-18.38011020882466,-31.787953773747574
-22.499764040311902,39.9841467063211
-51.004910825997115,-27.48359035024923
-34.06065072439259,-49.62381598097267
-43.22371706303907,15.157445269407987
-27.694612447960253,-15.724006780895621
86.08967621067228,66.14484268955067
11.705163695235711,-59.64292668972979
-9.819987482400279,-99.83400810194622
20.081284896043456,56.42908943015925
14.061934982478789,46.748540836982045
-18.81145127524198,39.90035479481992
37.74508618472311,-43.78677322205691
-99.13871804420667,18.179959864815814
12.835068443776862,-48.56328327174584
-37.95294308247881,-97.27559842854035
75.93903071670144,42.712320590322605
-4.276566097097316,-92.17770677238705
82.58048782946952,82.69996141516117
-29.157963491683276,58.47233997276322
-76.29338273503106,54.64956489548288
4.327822065646927,69.42601976284774
92.58783106916124,-39.077370077810734
-44.99986971180139,10.935635593486822
13.954008011430602,-98.16211875402551
99.30719046556922,53.30898569107808
88.88754448085038,76.1854617706052
-12.186809508164643,7.718518528781672
26.691807755819653,-84.09952286493967
-80.81330990931306,21.515310602657593
-54.0453727789334,71.22336574181898
-13.212287634576825,12.876558213547696
-9.315465723574135,29.757086047538138
22.53893578531914,-46.27010809237107
-78.1457183526625,-65.99934891732262
13.723392566591713,-48.07922016702575
88.95026458315866,12.129300591415799
50.76444922692059,24.139444385829606
-53.425015902191106,-82.24818704306233
-68.56753786434635,-57.45317520512596
84.6897502389067,62.782464788823575
-51.49302058554031,-11.658819909901368
25.398638549188405,54.501519266990925
-34.157046533831064,-60.63302934233796
23.15185771300594,57.47707436847779
69.2648269933836,97.23205764023919
-42.12231554832939,81.36342910301997
